Candidate,FolderName,scene,engine,K,seed,split,geo,variant,variant_base,tightened,variant_raw,rollout_idx,projection_cb_tripped,homotopy,homotopy_flown,n_success,success_relaxed,n_success_and_constraints,n_success_relaxed_and_constraints,collision_free_completed,phys_safe,goal_reached,goal_dist,n_violations,total_violations,n_steps,steps_to_goal,avg_time,avg_time_ms,fm_ms,proj_ms,total_ms_p95,over_budget_frac,track_err_mean,phys_contact_frac,phys_min_z,FullPath,backbone,budget_ms,constraint_collision_free,constraint_n_violations,constraint_total_violations,controller,diagnostics_found,divergence_aborted,divergence_step,fm_ms_p95,generation,geo_scene,goal_crossed_line,max_episode_length,mpc_batch,n_fm_steps,n_proj_steps,n_success_relaxed,over_budget_steps,phys_final_z,projection_backstop_hits,projection_cb_skipped_steps,projection_cb_trips,scene_json,success_relaxed_and_constraints,success_strict,success_strict_and_constraints,threshold
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,3,0.0,L,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13326707705612,158.0,2009.5975019311156,396.0,,0.11392622058176331,113.92622058176332,9.019555472251442,104.90666510951188,221.89987683668733,0.6742424242424242,16.3248472933421,0.018518518518518517,0.028639443877179125,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,158.0,2009.5975019311156,pid_stopgo,1.0,,,9.071710985153913,Gen15,corridor,0.0,396.0,4,396.0,396.0,,267.0,14.079760616274957,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,4,0.0,C,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.527416372891789,231.0,97.54337431132777,396.0,,0.10999033743082874,109.99033743082875,9.091070091182536,100.89926733964622,251.75784341990948,0.7727272727272727,67.76786424321546,0.4663299663299663,0.3144039391280134,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,231.0,97.54337431132777,pid_stopgo,1.0,,,9.148899931460619,Gen15,corridor,0.0,396.0,4,396.0,396.0,,306.0,0.3144039391280134,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,5,0.0,R,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.784164216836949,184.0,78.52628411769852,396.0,,0.0861415902641837,86.1415902641837,9.047910716911458,77.09367954727225,232.69941471517086,0.6338383838383839,35.8639476762454,0.40824915824915825,0.2784941583404069,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,184.0,78.52628411769852,pid_stopgo,1.0,,,9.107110556215048,Gen15,corridor,0.0,396.0,4,396.0,396.0,,251.0,0.3503772644821416,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,6,0.0,L,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.476953664065546,165.0,1083.0084429006972,396.0,,0.10860640855713023,108.60640855713024,9.063171138140289,99.54323741898995,223.28831162303686,0.6464646464646465,28.606113093803142,0.015151515151515152,0.09335269191854974,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,165.0,1083.0084429006972,pid_stopgo,1.0,,,9.107316844165325,Gen15,corridor,0.0,396.0,4,396.0,396.0,,256.0,4.5828387165110325,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,7,0.0,C,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6435754028020566,221.0,81.08659734845149,396.0,,0.1063889241165886,106.3889241165886,9.050739736230385,97.33818438035821,249.55926463007927,0.6919191919191919,41.50210835661403,0.3888888888888889,0.29621392559945087,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,221.0,81.08659734845149,pid_stopgo,1.0,,,9.10726934671402,Gen15,corridor,0.0,396.0,4,396.0,396.0,,274.0,0.3080469257507899,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,8,0.0,R,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4969099555021588,193.0,86.83994640469535,396.0,,0.10241774375070677,102.41774375070676,9.138014162843577,93.27972958786319,215.5827139504254,0.6919191919191919,41.20437670895732,0.468013468013468,0.301335053962553,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,193.0,86.83994640469535,pid_stopgo,1.0,,,9.207415860146284,Gen15,corridor,0.0,396.0,4,396.0,396.0,,274.0,0.3231196207930514,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,dpcc-c,9,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9443343582797477,224.0,97.98690139234047,396.0,,0.17760127077744617,177.60127077744616,9.052469432730266,168.54880134471588,810.4354962706566,0.7222222222222222,39.31596871311639,0.5471380471380471,0.32142315790726544,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,224.0,97.98690139234047,pid_stopgo,1.0,,,9.188924916088581,Gen15,corridor,0.0,396.0,4,396.0,396.0,,286.0,0.3329140514626077,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,0,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155729344907961,287.0,184.83644634929465,396.0,,0.12893938397838162,128.9393839783816,8.967054974889816,119.9723290034918,271.78348414599895,0.8787878787878788,85.95442064512035,0.5488215488215489,0.002444601280071304,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,287.0,184.83644634929465,pid_stopgo,1.0,,,9.021390695124865,Gen15,corridor,0.0,396.0,4,396.0,396.0,,348.0,0.309802972682112,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,1,0.0,C,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.532152584167505,168.0,3566.592905760565,396.0,,0.08294472780379683,82.94472780379684,9.0963265933849,73.84840121041194,199.54514037817717,0.6868686868686869,21.1148756557764,0.029461279461279462,0.1765944347991056,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,168.0,3566.592905760565,pid_stopgo,1.0,,,9.15462477132678,Gen15,corridor,1.0,396.0,4,396.0,396.0,,272.0,14.73284368307111,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,2,0.0,R,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.996469254212687,331.0,260.38150271783974,396.0,,0.2537963701967112,253.79637019671122,9.06213867299334,244.73423152371788,270.48164140433073,0.8712121212121212,109.03194054848382,0.7205387205387206,0.0021712604744113266,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,331.0,260.38150271783974,pid_stopgo,1.0,,,9.117761626839638,Gen15,corridor,0.0,396.0,4,396.0,396.0,,345.0,0.3055615200012864,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,3,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.227098037267394,279.0,113.19574060089865,396.0,,0.11435333515677339,114.35333515677338,9.032215128154165,105.3211200286192,249.03414165601134,0.8712121212121212,75.85945013901335,0.57996632996633,0.006887984874818011,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,279.0,113.19574060089865,pid_stopgo,1.0,,,9.078549221158028,Gen15,corridor,0.0,396.0,4,396.0,396.0,,345.0,0.3470263501982217,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,4,0.0,C,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024984918728923,268.0,140.4837615558673,396.0,,0.12969076389804332,129.69076389804331,9.044110168223128,120.64665372982019,241.59936606884003,0.8535353535353535,81.11029970951047,0.6144781144781145,0.23225644561632572,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,268.0,140.4837615558673,pid_stopgo,1.0,,,9.098612703382969,Gen15,corridor,0.0,396.0,4,396.0,396.0,,338.0,0.26867086361732195,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,5,0.0,R,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.357274211916635,328.0,156.8552921089527,396.0,,0.11468325755229652,114.68325755229652,9.067771137889588,105.61548641440693,185.62492541968822,0.8585858585858586,111.47490076648279,0.010101010101010102,0.07646019647756655,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,328.0,156.8552921089527,pid_stopgo,1.0,,,9.113244246691465,Gen15,corridor,0.0,396.0,4,396.0,396.0,,340.0,0.08729343267442448,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,6,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0748251484445244,300.0,121.88492093688646,396.0,,0.14631112753366582,146.31112753366583,9.083917552624087,137.22720998104174,279.49523692950606,0.9191919191919192,86.95273773022718,0.5816498316498316,0.30946924451436814,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,300.0,121.88492093688646,pid_stopgo,1.0,,,9.188344702124596,Gen15,corridor,0.0,396.0,4,396.0,396.0,,364.0,0.3097886232283261,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,7,0.0,C,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.848592624956279,237.0,92.66953368573283,396.0,,0.11249453190130869,112.49453190130869,9.015879579678629,103.47865232163005,254.6995123848319,0.7777777777777778,49.16575463868728,0.4957912457912458,0.3268301745059769,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,237.0,92.66953368573283,pid_stopgo,1.0,,,9.11196181550622,Gen15,corridor,0.0,396.0,4,396.0,396.0,,308.0,0.3344216375455695,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,8,0.0,R,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.89440352109985,331.0,171.08291545633364,396.0,,0.16534980082169476,165.34980082169477,9.105830133488082,156.24397068820667,255.3709326311946,0.8787878787878788,110.25023017219615,0.6355218855218855,0.13924444390598018,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,331.0,171.08291545633364,pid_stopgo,1.0,,,9.769790805876255,Gen15,corridor,0.0,396.0,4,396.0,396.0,,348.0,0.2615151039741898,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,dpcc-c-tightened,9,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6364510451546015,297.0,130.0843584281204,396.0,,0.1606523277793042,160.6523277793042,9.131831850743655,151.52049592856054,243.83986787870526,0.9116161616161617,91.07141519604652,0.5698653198653199,0.27088414553202544,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,297.0,130.0843584281204,pid_stopgo,1.0,,,9.353325702250004,Gen15,corridor,0.0,396.0,4,396.0,396.0,,361.0,0.27134356528999604,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,0,0.0,L,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5076582516741295,212.0,102.6859256923197,396.0,,0.09499998494154878,94.99998494154877,9.07026958943467,85.9297153521141,227.3852964863181,0.7247474747474747,47.85782820623837,0.4116161616161616,0.22840687074421204,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,212.0,102.6859256923197,pid_stopgo,1.0,,,9.146368596702814,Gen15,corridor,0.0,396.0,4,396.0,396.0,,287.0,0.26144683751696646,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,1,0.0,C,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120529119583316,261.0,114.34336266875245,396.0,,0.10935144083612043,109.35144083612043,8.994101683110602,100.35733915300983,242.06262966617942,0.8257575757575758,71.98309462873969,0.6094276094276094,0.1622102992130994,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,261.0,114.34336266875245,pid_stopgo,1.0,,,9.039361961185932,Gen15,corridor,0.0,396.0,4,396.0,396.0,,327.0,0.34845247626328124,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,2,0.0,R,R,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.48441129351139,151.0,2802.662703532578,396.0,,0.07938802840112888,79.38802840112888,8.999623151289093,70.38840524983978,211.90636465325952,0.6414141414141414,16.33830870951187,0.008417508417508417,0.34309308090208684,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,151.0,2802.662703532578,pid_stopgo,1.0,,,9.043104480952024,Gen15,corridor,1.0,396.0,4,396.0,396.0,,254.0,10.070284133856735,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,3,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0048919221702985,230.0,105.47486869573574,396.0,,0.16843633831600952,168.4363383160095,9.039725995425021,159.39661232058447,295.34289985895157,0.7297979797979798,45.50008886997189,0.5681818181818182,0.30387722227716973,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,230.0,105.47486869573574,pid_stopgo,1.0,,,9.10339504480362,Gen15,corridor,0.0,396.0,4,396.0,396.0,,289.0,0.33473286518404133,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,4,0.0,C,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.351105062923192,277.0,114.83483457148053,396.0,,0.1615966346745163,161.59663467451628,8.99605927612595,152.60057539839033,235.438727773726,0.8358585858585859,67.30210101988139,0.6069023569023569,0.20508233578353835,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,277.0,114.83483457148053,pid_stopgo,1.0,,,9.0500358492136,Gen15,corridor,0.0,396.0,4,396.0,396.0,,331.0,0.31133165576429944,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,5,0.0,R,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9159668073958052,128.0,57.909501241743484,396.0,,0.28687390848298117,286.87390848298116,9.009109278482319,277.8647992044988,296.86703346669674,0.5883838383838383,7.1447430008292026,0.01430976430976431,0.08202980689825004,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,128.0,57.909501241743484,pid_stopgo,1.0,,,9.100943338125944,Gen15,corridor,1.0,396.0,4,396.0,396.0,,233.0,0.08715727426298712,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,6,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.544522175433073,224.0,95.24552187085135,396.0,,0.7162497824133195,716.2497824133195,9.089179755649482,707.16060265767,2070.1536680571735,0.7095959595959596,2.9766631965850037,0.5420875420875421,0.3327019039015194,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,224.0,95.24552187085135,pid_stopgo,1.0,,,9.53653221949935,Gen15,corridor,0.0,396.0,4,396.0,396.0,,281.0,0.33905733583036485,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,7,0.0,C,L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.492378250305327,278.0,128.3102048027746,396.0,,0.11695700427611368,116.95700427611368,9.024600888781174,107.9324033873325,239.51871087774634,0.8535353535353535,83.44352855243534,0.617003367003367,-0.003867203981555124,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,278.0,128.3102048027746,pid_stopgo,1.0,,,9.075979702174664,Gen15,corridor,0.0,396.0,4,396.0,396.0,,338.0,0.2832788688574961,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,8,0.0,R,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5383692247824357,235.0,112.91206409394722,396.0,,0.1299923813826583,129.99238138265832,9.029875264851132,120.9625061178072,235.3870254009962,0.7803030303030303,54.43179025419132,0.48484848484848486,0.18295577188715237,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,235.0,112.91206409394722,pid_stopgo,1.0,,,9.077376686036587,Gen15,corridor,0.0,396.0,4,396.0,396.0,,309.0,0.27134350414996317,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,dpcc-r,9,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567690067852879,180.0,78.89796615481364,396.0,,0.18325308307233934,183.25308307233934,9.094071518065352,174.159011554274,439.4621099345386,0.6666666666666666,24.173872459391482,0.42508417508417506,0.3066766732387806,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,180.0,78.89796615481364,pid_stopgo,1.0,,,9.241676423698664,Gen15,corridor,0.0,396.0,4,396.0,396.0,,264.0,0.3097912489350962,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,dpcc-r,True,dpcc-r-tightened,0,0.0,L,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.046806161142129,239.0,74.12596109740417,396.0,,0.1606278478384319,160.6278478384319,9.034557028137373,151.59329081029452,246.47947074845433,0.7702020202020202,56.513704529843345,0.5260942760942761,0.01338120778984473,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,239.0,74.12596109740417,pid_stopgo,1.0,,,9.130102582275867,Gen15,corridor,0.0,396.0,4,396.0,396.0,,305.0,0.4779068820115992,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,dpcc-r,True,dpcc-r-tightened,1,0.0,C,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419227102509128,176.0,83.16100824486972,396.0,,0.08592685109305412,85.92685109305413,9.019605947112796,76.90724514594132,220.93614982441068,0.6464646464646465,33.06039302990075,0.4621212121212121,0.028565281127447623,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,176.0,83.16100824486972,pid_stopgo,1.0,,,9.087485261261463,Gen15,corridor,0.0,396.0,4,396.0,396.0,,256.0,0.3538485882338599,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
33,corridor|fm|K1,corridor,fm,1,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,dpcc-r,True,dpcc-r-tightened,2,0.0,R,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.51880098078316,182.0,2031.1826832921038,396.0,,0.31339936670047613,313.39936670047615,9.121407782941153,304.277958917535,314.74900525063276,0.6818181818181818,16.645294649849045,0.03282828282828283,0.19712854556996268,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K1_mpc4_pid_stopgo_T0.5,,30.3,0.0,182.0,2031.1826832921038,pid_stopgo,1.0,,,9.27732465788722,Gen15,corridor,1.0,396.0,4,396.0,396.0,,270.0,7.345932963981883,0.0,0.0,0.0,corridor,0.0,0.0,0.0,0.5
