Candidate,FolderName,scene,engine,K,seed,split,geo,variant,hf_degenerate,hf_n_genuine,source,has_projector,n_rollouts,n_cb_tripped,cb_tripped_rate,cb_skipped_steps,cb_trips,backstop_hits,cb_sentinel,timing_missing,n_diagnostics_json,npz_complete,FullPath,variant_base,tightened,mpc_batch,controller,threshold,run_tag,backbone,generation,variant_raw,npz_path,variant_dir,diagnostics_found
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t/dpcc-t.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t-geo_free,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-geo_free,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free/dpcc-t-geo_free.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,True,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hg_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,0.0,,npz,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,diffuser,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,diffuser,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser/diffuser.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t/dpcc-t.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t-geo_free,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-geo_free,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free/dpcc-t-geo_free.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,True,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb2_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,0.0,,npz,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,diffuser,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,diffuser,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser/diffuser.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t/dpcc-t.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t-geo_free,False,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-geo_free,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free/dpcc-t-geo_free.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-geo_free,
44,corridor|fm|K2|@u7hg,corridor,fm,2.0,6,test,corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg,dpcc-t,True,4.0,pid_stopgo,0.5,u7hg,,Gen15,dpcc-t-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5_u7hg/6/corridor_hgb_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,0.0,,npz,0.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,diffuser,False,4.0,pid_stopgo,0.5,u17cv2,,Gen15,diffuser,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser/diffuser.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-bounds_free-pdes,0.0,,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,dpcc-c-bounds_free-pdes,False,4.0,pid_stopgo,0.5,u17cv2,,Gen15,dpcc-c-bounds_free-pdes,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-bounds_free-pdes/dpcc-c-bounds_free-pdes.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-bounds_free-pdes,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-bounds_free-pdes-tightened,0.0,,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,dpcc-c-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,dpcc-c-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-bounds_free-pdes-tightened/dpcc-c-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-bounds_free-pdes-tightened,0.0,,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,dpcc-r-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,dpcc-r-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-bounds_free-pdes-tightened/dpcc-r-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-bounds_free-pdes-tightened,0.0,,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,dpcc-t-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,dpcc-t-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-bounds_free-pdes-tightened/dpcc-t-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_sls-bounds_free-pdes-tightened,0.0,1.0,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,hardflow_sls-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,hardflow_sls-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-bounds_free-pdes-tightened/hardflow_sls-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_sls-c-bounds_free-pdes-tightened,0.0,1.0,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,hardflow_sls-c-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,hardflow_sls-c-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-c-bounds_free-pdes-tightened/hardflow_sls-c-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-c-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_sls-r-bounds_free-pdes-tightened,0.0,1.0,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,hardflow_sls-r-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,hardflow_sls-r-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-r-bounds_free-pdes-tightened/hardflow_sls-r-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-r-bounds_free-pdes-tightened,
45,corridor|fm|K3|@u17cv2,corridor,fm,3.0,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_sls-t-bounds_free-pdes-tightened,0.0,1.0,npz,1.0,12,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2,hardflow_sls-t-bounds_free-pdes,True,4.0,pid_stopgo,0.5,u17cv2,,Gen15,hardflow_sls-t-bounds_free-pdes-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-t-bounds_free-pdes-tightened/hardflow_sls-t-bounds_free-pdes-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K3_mpc4_pid_stopgo_T0.5_u17cv2/6/corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_sls-t-bounds_free-pdes-tightened,
46,corridor|fm|K5,corridor,fm,5.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,bounds_free,False,4.0,pid_stopgo,0.5,,,Gen15,bounds_free,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free/bounds_free.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free,
46,corridor|fm|K5,corridor,fm,5.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5,bounds_free,True,4.0,pid_stopgo,0.5,,,Gen15,bounds_free-tightened,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened/bounds_free-tightened.npz,/u/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K5_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened,
