Candidate_Letter,Folder_Name,Full_Path,Latest_Snapshot,First_Snapshot,Snapshot_Count,Snapshot_By_Seed,Accuracy,Accuracy_Std,Time_ms,Time_Std,Robustness_Score,Missing_Seeds
101,H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_164148,20260730_160642,3,6:20260730_164148,0.7291666666666667,,0.3814818669001116,,12.895373285823645,"[7, 8, 9, 10]"
102,H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_155904,20260730_154956,3,6:20260730_155904,0.47916666666666663,,0.052037277107281184,,4.836789667504513,"[7, 8, 9, 10]"
103,H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_174107,20260730_163158,3,6:20260730_174107,0.6666666666666666,,0.9276271775321916,,41.09577882034185,"[7, 8, 9, 10]"
104,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_160100,20260730_155020,3,6:20260730_160100,0.375,,0.04388873920210123,,1.8293265309411353,"[7, 8, 9, 10]"
105,H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_Fix5)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260730_162243,20260730_160325,3,6:20260730_162243,0.6666666666666666,,0.21638348834870308,,5.958607689194609,"[7, 8, 9, 10]"
106,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbdit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260724_014600,20260724_014030,3,6:20260724_014600,0.7222222222222222,,0.03789926976822409,,0.739261300204609,"[7, 8, 9, 10]"
107,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260727_215507,20260727_214917,3,6:20260727_215507,0.5000000000000001,,0.02451764694221985,,0.6840551659271963,"[7, 8, 9, 10]"
108,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow(Bf_U3)/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260725_072657,20260725_072047,3,6:20260725_072657,0.2222222222222222,,0.07622650412742468,,2.27242876498766,"[7, 8, 9, 10]"
109,H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260801_004351,20260801_000849,3,6:20260801_004351,0.7916666666666667,,0.3901311928865666,,12.847519859341787,"[7, 8, 9, 10]"
110,H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260731_231841,20260731_230936,3,6:20260731_231841,0.5,,0.05227293880004807,,4.909197245639004,"[7, 8, 9, 10]"
111,H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K20_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260801_020939,20260801_010017,3,6:20260801_020939,0.6458333333333333,,0.9243913271219681,,41.10902431819271,"[7, 8, 9, 10]"
112,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260802_000208,20260731_232259,17,6:20260731_233403 | 7:20260801_235120 | 8:20260801_235508 | 9:20260801_235821 | 10:20260802_000208,0.5416666666666666,,0.04040962251127084,,22.528278083265356,
113,H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbmf_dit_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260731_235932,20260731_233952,3,6:20260731_235932,0.6875,,0.2217592003101035,,6.079684982126672,"[7, 8, 9, 10]"
114,H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K10_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_215412,20260811_001633,27,6:20260811_215412 | 7:20260811_194436 | 8:20260811_195509 | 9:20260811_200445 | 10:20260811_201335,0.6833333333333333,,0.3286396809461207,,4.362009263164412,
115,H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K1_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_210631,20260810_215736,27,6:20260811_210631 | 7:20260811_162535 | 8:20260811_162758 | 9:20260811_163028 | 10:20260811_163309,0.7208333333333333,,0.024215718215696652,,2.1598827124805946,
116,"H8_K2_Meuler_T0,5_Dflow_matcher_v3_meanflow.models.MeanFlowODE","/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0,5_Dflow_matcher_v3_meanflow.models.MeanFlowODE",20260806_211022,20260806_183935,4,6:20260806_211022 | 7:20260806_183935,0.7291666666666666,,0.04474802484667314,,3.4529216656971946,"[8, 9, 10]"
117,H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_211436,20260810_222704,27,6:20260811_211436 | 7:20260811_165814 | 8:20260811_170102 | 9:20260811_170347 | 10:20260811_170637,0.7625000000000001,,0.032786756498814545,,1.7154803638622618,
118,H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K2_Meuler_T0.5_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260808_220301,20260808_220301,1,7:20260808_220301,,,,,0.0,"[6, 8, 9, 10]"
119,H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_meanflow/H8_Dflow_matcher_v3_meanflow.models.MeanFlowODE_aw10_objmeanflow_bbunet_tslogit_normal_dp0.5/H8_K5_Meuler_T0.5_A0.5_B1_Dflow_matcher_v3_meanflow.models.MeanFlowODE,20260811_212930,20260810_230033,27,6:20260811_212930 | 7:20260811_180055 | 8:20260811_180708 | 9:20260811_181313 | 10:20260811_181937,0.7083333333333334,,0.1879745639981667,,4.945078273909814,
120,H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw1/H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260803_220344,20260803_144906,3,6:20260803_220344,,,,,0.0,"[7, 8, 9, 10]"
121,H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw1/H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260716_084355,20260715_160738,2,6:20260716_084355,,,,,0.0,"[7, 8, 9, 10]"
122,H8_K10_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K10_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,20260803_231042,20260803_230125,3,6:20260803_231042,0.6666666666666666,,0.09387530292997691,,1.1147375342751278,"[7, 8, 9, 10]"
123,H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K10_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260803_221426,20260803_220507,3,6:20260803_221426,0.6666666666666666,,0.09415227907446216,,1.1147343704807267,"[7, 8, 9, 10]"
124,H8_K20_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.05_Dmodels.diffusion.FlowMatchingODE,20260804_081544,20260804_080203,3,6:20260804_081544,0.611111111111111,,0.17855297133387338,,0.9386060930348551,"[7, 8, 9, 10]"
125,H8_K20_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.1_Dmodels.diffusion.FlowMatchingODE,20260804_084816,20260804_083504,3,6:20260804_084816,0.6944444444444443,,0.18968738496934814,,1.027297157752894,"[7, 8, 9, 10]"
126,H8_K20_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K20_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260703_011554,20260702_210037,17,6:20260703_001705 | 7:20260703_003046 | 8:20260703_004533 | 9:20260703_010023 | 10:20260703_011554,0.6777777777777777,,0.5251500647330564,,2.231446526375333,
127,H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.FlowMatchingODE_a1.5_b1.0_aw10/H8_K5_Meuler_T0.5_Dmodels.diffusion.FlowMatchingODE,20260716_134138,20260716_133326,3,6:20260716_134138,0.7222222222222222,,0.11112404904204988,,1.3088817645321729,"[7, 8, 9, 10]"
128,H8_K10_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K10_Dmodels.diffusion.GaussianDiffusion,,,0,,0.7055555555555556,,0.18355172235159142,,2.323974764364599,
129,H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K10_Meuler_T1_Dmodels.diffusion.GaussianDiffusion,20260508_194433,20260508_093507,20,6:20260508_194433 | 7:20260508_194433 | 8:20260508_194433 | 9:20260508_194433 | 10:20260508_194433,0.7944444444444443,,0.8990273001022899,,1.7082914932769022,
130,H8_K1_Meuler_T0.5_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K1_Meuler_T0.5_Dmodels.diffusion.GaussianDiffusion,20260520_210946,20260520_195920,25,6:20260520_210946 | 7:20260520_210946 | 8:20260520_210946 | 9:20260520_210946 | 10:20260520_210946,0.6833333333333332,,0.018548036005825972,,1.4598089866036768,
131,H8_K20_Meuler_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K20_Meuler_Dmodels.diffusion.GaussianDiffusion,20260507_185238,20260507_111108,20,6:20260507_185238 | 7:20260507_185238 | 8:20260507_185238 | 9:20260507_185238 | 10:20260507_185238,0.6944444444444445,,0.49301990236978027,,2.888529208032919,
132,H8_K5_Mmidpoint_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw1/H8_K5_Mmidpoint_Dmodels.diffusion.GaussianDiffusion,,,0,,0.6777777777777777,,0.1503797588533413,,2.2035084806674634,
133,H8_K10_Meuler_Dmodels.diffusion.GaussianDiffusion,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/flow_matching_v3_ode_selectable/H8_Dmodels.diffusion.GaussianDiffusion_a1.5_b1.0_aw10/H8_K10_Meuler_Dmodels.diffusion.GaussianDiffusion,20260507_033255,20260507_010136,20,6:20260507_033255 | 7:20260507_033255 | 8:20260507_033255 | 9:20260507_033255 | 10:20260507_033255,0.6833333333333332,,0.18497272888690708,,2.049428120359858,
134,H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,/data/home/llim/FMPCC/FM-PCC/logs/avoiding-d3il/plans/fm_visual_avoiding/H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching/H8_K100_Meuler_T0.5_Dfm_visual_avoiding.models.visual_gaussian_diffusion.VisualFlowMatching_VTrue_mpc4,20260603_151443,20260603_151443,1,6:20260603_151443,,,,,0.0,"[7, 8, 9, 10]"
