Candidate,Folder_Name,Full_Path,Missing_Seeds,Latest_Snapshot,variant,constraint_type,halfspace_variant,metric,mean,std,count
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,budget_ms,30.3,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,diagnostics_found,1.0,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,fm_ms_p95,86.11469684168696,0.15127396550562694,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,n_fm_steps,259.5,21.3658606192215,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,over_budget_steps,259.5,21.3658606192215,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-r,test,dpcc-r_anchorP,projection_cb_tripped,0.0,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-t,test,dpcc-t_anchorP,n_success,0.0,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-t,test,dpcc-t_anchorP,n_success_and_constraints,0.0,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-t,test,dpcc-t_anchorP,n_violations,0.0,0.0,10
1,corridor|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,dpcc-t,test,dpcc-t_anchorP,total_violations,0.0,0.0,10
