Candidate,FolderName,scene,engine,K,seed,split,geo,variant,source,has_projector,n_rollouts,n_cb_tripped,cb_tripped_rate,cb_skipped_steps,cb_trips,backstop_hits,cb_sentinel,timing_missing,n_diagnostics_json,npz_complete,FullPath,variant_base,tightened,mpc_batch,controller,threshold,backbone,generation,variant_raw,npz_path,variant_dir,diagnostics_found
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-c,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,dpcc-c,False,4.0,pid_const_v,0.5,,Gen11,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-c,
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-r,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,dpcc-r,False,4.0,pid_const_v,0.5,,Gen11,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-r,
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-t,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,dpcc-t,False,4.0,pid_const_v,0.5,,Gen11,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/dpcc-t,
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,gradient,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,gradient,False,4.0,pid_const_v,0.5,,Gen11,gradient,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/gradient/gradient.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/gradient,
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,model_free,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,model_free,False,4.0,pid_const_v,0.5,,Gen11,model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/model_free/model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/model_free,
18,pillars|K20|Gen11,pillars,,20.0,6,test,none,post_processing,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5,post_processing,False,4.0,pid_const_v,0.5,,Gen11,post_processing,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/post_processing/post_processing.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_const_v_T0.5/6/post_processing,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,diffuser,npz,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,diffuser,False,4.0,pid_stopgo,0.5,,Gen11,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/diffuser,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,dpcc-r,json,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,dpcc-r,False,4.0,pid_stopgo,0.5,,Gen11,dpcc-r,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/dpcc-r,1.0
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,gradient,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,gradient,False,4.0,pid_stopgo,0.5,,Gen11,gradient,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/gradient/gradient.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/gradient,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,gradient-tightened,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,gradient,True,4.0,pid_stopgo,0.5,,Gen11,gradient-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/gradient-tightened/gradient-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/gradient-tightened,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,model_free,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,model_free,False,4.0,pid_stopgo,0.5,,Gen11,model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/model_free/model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/model_free,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,model_free-tightened,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,model_free,True,4.0,pid_stopgo,0.5,,Gen11,model_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/model_free-tightened/model_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/model_free-tightened,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,post_processing,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,post_processing,False,4.0,pid_stopgo,0.5,,Gen11,post_processing,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/post_processing/post_processing.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/post_processing,
19,pillars|K20|Gen11,pillars,,20.0,6,test,(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles,post_processing-tightened,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,post_processing,True,4.0,pid_stopgo,0.5,,Gen11,post_processing-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/post_processing-tightened/post_processing-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/(Fix4_action+geo_bounds) pillars_bounds+dynamics+halfspace+obstacles/post_processing-tightened,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,diffuser,npz,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,diffuser,False,4.0,pid_stopgo,0.5,,Gen11,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/diffuser,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-c,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,dpcc-c,False,4.0,pid_stopgo,0.5,,Gen11,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-c,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-r,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,dpcc-r,False,4.0,pid_stopgo,0.5,,Gen11,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-r,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,dpcc-t,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,dpcc-t,False,4.0,pid_stopgo,0.5,,Gen11,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/dpcc-t,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,gradient,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,gradient,False,4.0,pid_stopgo,0.5,,Gen11,gradient,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/gradient/gradient.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/gradient,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,model_free,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,model_free,False,4.0,pid_stopgo,0.5,,Gen11,model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/model_free/model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/model_free,
19,pillars|K20|Gen11,pillars,,20.0,6,test,none,post_processing,npz,1.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,post_processing,False,4.0,pid_stopgo,0.5,,Gen11,post_processing,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/post_processing/post_processing.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(Bf_U8)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5/6/post_processing,
20,pillars|Gen11,pillars,,,6,test,none,diffuser,npz,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,diffuser,False,,,,,Gen11,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/diffuser,
20,pillars|Gen11,pillars,,,6,test,none,dpcc-c,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-c,False,,,,,Gen11,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-c,
20,pillars|Gen11,pillars,,,6,test,none,dpcc-r,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-r,False,,,,,Gen11,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-r,
20,pillars|Gen11,pillars,,,6,test,none,dpcc-t,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-t,False,,,,,Gen11,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(E7_U3)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-t,
21,pillars|Gen11,pillars,,,6,test,none,diffuser,npz,0.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,diffuser,False,,,,,Gen11,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/diffuser,
21,pillars|Gen11,pillars,,,6,test,none,dpcc-c,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-c,False,,,,,Gen11,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-c,
21,pillars|Gen11,pillars,,,6,test,none,dpcc-r,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-r,False,,,,,Gen11,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-r,
21,pillars|Gen11,pillars,,,6,test,none,dpcc-t,npz,1.0,2,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,dpcc-t,False,,,,,Gen11,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-pillars/plans(U1)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE/6/dpcc-t,
