Candidate,FolderName,FullPath,seed,split,geo,variant,variant_base,tightened,scene,engine,K,mpc_batch,controller,threshold,run_tag,backbone,generation,path_K,n_trials,goal_radius,epoch,projection,record,device,max_episode_length,flow_steps
25,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_anchorP_T0.5,6,test,none,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo_anchorP,0.5,,,Gen11,20.0,20.0,0.3,latest,fm_only,gif,cuda,,
26,s_curve|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans(no_GIF)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,6,test,none,fm_only,fm_only,False,s_curve,,,,,,,,Gen11,,20.0,,latest,fm_only,none,cuda,,
27,s_curve|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans(with_gif_parts)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE,6,test,none,fm_only,fm_only,False,s_curve,,,,,,,,Gen11,,,,,,,,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free,bounds_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,diffuser,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,dpcc-r,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,,,,,,,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,geo_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-bounds_free,geo_free-bounds_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-model_free,geo_free-model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient-tightened,gradient,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free,model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-tightened,model_free,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,(Bf_U13)s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing-tightened,post_processing,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,diffuser,diffuser,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,dpcc-c,dpcc-c,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,dpcc-r,dpcc-r,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,dpcc-t,dpcc-t,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,model_free,model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,diffuser,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient-tightened,gradient,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free,model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-tightened,model_free,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing-tightened,post_processing,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles/s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,,,,,,,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,diffuser,diffuser,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,dpcc-c,dpcc-c,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,dpcc-r,dpcc-r,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,dpcc-t,dpcc-t,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,model_free,model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,legacy(Bf_U8_debug)/s_curve_dynamics,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free,bounds_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,diffuser,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,dpcc-c,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,dpcc-c,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,dpcc-r,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,dpcc-r,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,dpcc-t,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,dpcc-t,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,geo_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-bounds_free,geo_free-bounds_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-model_free,geo_free-model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,gradient,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient-tightened,gradient,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free,model_free,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-tightened,model_free,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing,post_processing,False,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
28,s_curve|K20|Gen11,/data/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-s_curve/plans/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_9D/K20_mpc4_pid_stopgo_T0.5,6,test,s_curve_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing-tightened,post_processing,True,s_curve,,20.0,4.0,pid_stopgo,0.5,,,Gen11,20.0,10.0,0.3,latest,fm_only,gif,cuda,,
29,corridor|af|K1|bbunet|@EPlatest_u17cv2,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0.2_bbunet/Eaf_K1_mpc4_pid_stopgo_T0.5_EPlatest_u17cv2,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,diffuser,False,corridor,af,1.0,4.0,pid_stopgo,0.5,EPlatest_u17cv2,unet,Gen15,1.0,12.0,0.3,,fm_only,none,cuda,,1.0
29,corridor|af|K1|bbunet|@EPlatest_u17cv2,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0.2_bbunet/Eaf_K1_mpc4_pid_stopgo_T0.5_EPlatest_u17cv2,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-bounds_free-pdes-tightened,dpcc-c-bounds_free-pdes,True,corridor,af,1.0,4.0,pid_stopgo,0.5,EPlatest_u17cv2,unet,Gen15,1.0,12.0,0.3,,fm_only,none,cuda,,1.0
29,corridor|af|K1|bbunet|@EPlatest_u17cv2,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0.2_bbunet/Eaf_K1_mpc4_pid_stopgo_T0.5_EPlatest_u17cv2,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-bounds_free-pdes-tightened,dpcc-r-bounds_free-pdes,True,corridor,af,1.0,4.0,pid_stopgo,0.5,EPlatest_u17cv2,unet,Gen15,1.0,12.0,0.3,,fm_only,none,cuda,,1.0
29,corridor|af|K1|bbunet|@EPlatest_u17cv2,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_af/H8_Dmodels.af_diffusion.AlphaFlowODE_9D_as1_ae0.2_bbunet/Eaf_K1_mpc4_pid_stopgo_T0.5_EPlatest_u17cv2,6,test,corridor_cv2s_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-bounds_free-pdes-tightened,dpcc-t-bounds_free-pdes,True,corridor,af,1.0,4.0,pid_stopgo,0.5,EPlatest_u17cv2,unet,Gen15,1.0,12.0,0.3,,fm_only,none,cuda,,1.0
