Candidate,FolderName,scene,engine,K,seed,split,geo,variant,hf_degenerate,hf_n_genuine,source,has_projector,n_rollouts,n_cb_tripped,cb_tripped_rate,cb_skipped_steps,cb_trips,backstop_hits,cb_sentinel,timing_missing,n_diagnostics_json,npz_complete,FullPath,variant_base,tightened,mpc_batch,controller,threshold,run_tag,backbone,generation,variant_raw,npz_path,variant_dir,diagnostics_found
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,dpcc-t,True,4.0,pid_stopgo,0.5,,,Gen15,dpcc-t-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,geo_free,False,4.0,pid_stopgo,0.5,,,Gen15,geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free/geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-bounds_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,geo_free-bounds_free,False,4.0,pid_stopgo,0.5,,,Gen15,geo_free-bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free/geo_free-bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-bounds_free,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free-model_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,geo_free-model_free,False,4.0,pid_stopgo,0.5,,,Gen15,geo_free-model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free/geo_free-model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free-model_free,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,gradient,False,4.0,pid_stopgo,0.5,,,Gen15,gradient,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient/gradient.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,gradient-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,gradient,True,4.0,pid_stopgo,0.5,,,Gen15,gradient-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened/gradient-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/gradient-tightened,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_new,0.0,9.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,hardflow_new,False,4.0,pid_stopgo,0.5,,,Gen15,hardflow_new,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_new/hardflow_new.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_new,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_new-c,0.0,9.0,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,hardflow_new-c,False,4.0,pid_stopgo,0.5,,,Gen15,hardflow_new-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_new-c/hardflow_new-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_new-c,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,hardflow_new-t,0.0,,json,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,hardflow_new-t,False,4.0,pid_stopgo,0.5,,,Gen15,hardflow_new-t,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/hardflow_new-t,1.0
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,model_free,False,4.0,pid_stopgo,0.5,,,Gen15,model_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free/model_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,model_free-bounds_free,False,4.0,pid_stopgo,0.5,,,Gen15,model_free-bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free/model_free-bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-bounds_free-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,model_free-bounds_free,True,4.0,pid_stopgo,0.5,,,Gen15,model_free-bounds_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened/model_free-bounds_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-bounds_free-tightened,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,model_free-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,model_free,True,4.0,pid_stopgo,0.5,,,Gen15,model_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened/model_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/model_free-tightened,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,post_processing,False,4.0,pid_stopgo,0.5,,,Gen15,post_processing,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing/post_processing.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing,
42,corridor|fm|K20,corridor,fm,20.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,post_processing-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5,post_processing,True,4.0,pid_stopgo,0.5,,,Gen15,post_processing-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened/post_processing-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K20_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/post_processing-tightened,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,bounds_free,False,4.0,pid_stopgo,0.5,,,Gen15,bounds_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free/bounds_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,bounds_free-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,bounds_free,True,4.0,pid_stopgo,0.5,,,Gen15,bounds_free-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened/bounds_free-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/bounds_free-tightened,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,diffuser,0.0,,npz,0.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,diffuser,False,4.0,pid_stopgo,0.5,,,Gen15,diffuser,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser/diffuser.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/diffuser,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-c,False,4.0,pid_stopgo,0.5,,,Gen15,dpcc-c,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c/dpcc-c.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-c-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-c,True,4.0,pid_stopgo,0.5,,,Gen15,dpcc-c-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened/dpcc-c-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-c-tightened,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-r,False,4.0,pid_stopgo,0.5,,,Gen15,dpcc-r,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r/dpcc-r.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-r-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-r,True,4.0,pid_stopgo,0.5,,,Gen15,dpcc-r-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened/dpcc-r-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-r-tightened,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-t,False,4.0,pid_stopgo,0.5,,,Gen15,dpcc-t,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t/dpcc-t.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,dpcc-t-tightened,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,dpcc-t,True,4.0,pid_stopgo,0.5,,,Gen15,dpcc-t-tightened,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened/dpcc-t-tightened.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/dpcc-t-tightened,
43,corridor|fm|K2,corridor,fm,2.0,6,test,corridor_bounds+dynamics+geo_bounds+halfspace+obstacles,geo_free,0.0,,npz,1.0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5,geo_free,False,4.0,pid_stopgo,0.5,,,Gen15,geo_free,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free/geo_free.npz,/data/home/llim/FMPCC/FM-PCC/logs/UAV_MIX/uav-corridor/plans/mix_uav_fm/H8_Dmodels.diffusion.FlowMatchingODE_9D/Efm_K2_mpc4_pid_stopgo_T0.5/6/corridor_bounds+dynamics+geo_bounds+halfspace+obstacles/geo_free,
