Candidate,Folder_Name,Full_Path,Missing_Seeds,Latest_Snapshot,seed,variant,constraint_type,halfspace_variant,metric,value
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,n_success,0.0
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,n_success_and_constraints,0.0
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,n_violations,0.0
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,total_violations,0.0
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,n_steps,259.5
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,avg_time,0.0850865649317286
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,avg_time_ms,85.0865649317286
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,fm_ms,85.0865649317286
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,proj_ms,0.0
1,corridor|Gen11,/u/home/llim/FMPCC/FM-PCC/logs/UAV_FM/uav-corridor/plans(Bf_DC-FIX)/flow_matching_v3_uav/H8_Dmodels.diffusion.FlowMatchingODE_condp_des,,20260628_142052,6,diffuser,test,diffuser_anchorP,total_ms_p95,85.40237459354103
