seed,variant,constraint_type,halfspace_variant,metric,value,Candidate,Folder_Name
8,model_free,halfspace,top-right-hard,n_violations,38.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,total_violations,7.314691590800883,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,total_violations_std,1.8868844338357436,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,avg_time,0.2525150721723383,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,avg_time_std,0.0008945410901849971,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-right-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_success_and_constraints,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_steps,62.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_steps_std,2.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_violations,13.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,n_violations_std,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,total_violations,0.26184152976691055,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,total_violations_std,0.0017291767958265702,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,avg_time,0.27646323181688787,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,avg_time_std,0.0019818570464849583,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,top-left-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_success_and_constraints,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_steps,61.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_steps_std,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_violations,12.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,n_violations_std,8.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,total_violations,1.1891328206046452,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,total_violations_std,1.184259120592633,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,avg_time,0.2644661029179891,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,avg_time_std,0.002572004000345879,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free,halfspace,both-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_success_and_constraints,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_steps,70.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_steps_std,3.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_violations,37.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,n_violations_std,1.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,total_violations,7.148647759094835,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,total_violations_std,2.4921048409268263,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,avg_time,0.27902919674362087,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,avg_time_std,0.008252038908562576,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-right-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_success_and_constraints,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_steps,60.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_steps_std,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_violations,11.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,n_violations_std,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,total_violations,0.20518823618885543,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,total_violations_std,0.03514598402829763,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,avg_time,0.2932290577431393,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,avg_time_std,0.0016250821344386823,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,top-left-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_success_and_constraints,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_steps,60.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_steps_std,2.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_violations,9.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,n_violations_std,6.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,total_violations,1.0986820058194084,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,total_violations_std,1.0966107327532169,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,avg_time,0.2763731313586953,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,avg_time_std,0.00015928400104398,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,collision_free_completed,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,model_free-tightened,halfspace,both-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_steps,66.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_steps_std,1.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,total_violations,0.0013348865732550497,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,total_violations_std,0.00032995884865522247,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,avg_time,1.230105453001428,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,avg_time_std,0.08562115678959836,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-right-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_steps,74.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_steps_std,9.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,total_violations,0.0020639366470277185,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,total_violations_std,0.002063901115208863,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,avg_time,0.9995437107680044,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,avg_time_std,0.3039992551663856,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,top-left-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_steps,79.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_steps_std,7.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,total_violations,0.0005265827551483998,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,total_violations_std,3.6258451640607675e-05,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,avg_time,0.998051901544191,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,avg_time_std,0.042285932320744624,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p25,halfspace,both-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_steps,73.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_steps_std,6.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,total_violations,4.3038278805390684e-08,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,total_violations_std,1.154467463293507e-08,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,avg_time,0.8740794776090934,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,avg_time_std,0.009707033456261505,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-right-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_steps,67.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_steps_std,1.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,total_violations,0.0005625440180301554,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,total_violations_std,0.0005625101476907715,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,avg_time,0.7700920236911698,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,avg_time_std,0.0686720586105769,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,top-left-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_steps,66.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_steps_std,2.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,total_violations,0.0001791272461414261,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,total_violations_std,0.0001791009381413456,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,avg_time,0.7348378080436412,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,avg_time_std,0.0656044598230544,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt0p5,halfspace,both-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_steps,64.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_steps_std,0.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,total_violations,3.1586736433039664e-08,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,total_violations_std,5.17815351361306e-10,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,avg_time,0.4456626692356972,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,avg_time_std,0.02511176899648629,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-right-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_success_and_constraints,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_success_and_constraints_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_steps,67.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_steps_std,8.5,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_violations,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,n_violations_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,total_violations,3.2622367135762276e-08,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,total_violations_std,3.6247074595291418e-09,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,avg_time,0.4448096897855175,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,avg_time_std,0.06865860084462228,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,collision_free_completed,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,top-left-hard,collision_free_completed_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,both-hard,n_success,1.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
8,dpcc-c-tightened-dt2p0,halfspace,both-hard,n_success_std,0.0,D,H8_K20_Dmodels.GaussianDiffusion_aw10_thres0.5
